Molecule,Canonical_Smiles,category
CHEMBL1085977,CCOC(=O)CNC(=O)C(=O)[C@H](COCc1ccccc1)NC(=O)[C@H](CC2CCCCC2)NC(=O)c3cc(F)ccc3F,Cys
CHEMBL1085978,CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC2CCCCC2)NC(=O)c3cc(Br)ccc3NC(=O)OC(C)(C)C,Cys
CHEMBL1085979,CCOC(=O)CNC(=O)C(=O)[C@H](COCc1ccccc1)NC(=O)[C@H](CC2CCCCC2)NC(=O)c3cc(Br)ccc3N,Cys
CHEMBL1683175,COC[C@@H]1CCCN1S(=O)(=O)c2ccc3N(Cc4cn(nn4)c5ccc(cc5)[N+](=O)[O-])C(=O)C(=O)c3c2,Cys
CHEMBL1276278,COc1ccccc1COCCCOc2ccc(cc2)N3[C@@H](COC4=CC5C(CCCN5CCNC(=O)C)C=C4)CNCC3=O,Asp
CHEMBL1270337,CN1C(=N[C@](C1=O)(c2ccc(OC(F)F)cc2)c3cccc(\C=C\CCF)c3)N,Asp
CHEMBL1270628,COC\C=C\c1cccc(c1)[C@]2(N=C(N)N(C)C2=O)c3ccc(OC(F)F)cc3,Asp
CHEMBL1270730,CN1C(=N[C@](C1=O)(c2ccc(OC(F)F)cc2)c3cccc(\C=C\CCO)c3)N,Asp
CHEMBL1271037,CN1C(=N[C@](C1=O)(c2ccc(OC(F)F)cc2)c3cccc(c3)C#CCF)N,Asp
CHEMBL1270530,CN1C(=N[C@](C1=O)(c2ccc(OC(F)F)c(C)c2)c3ccc(F)c(OCC(F)F)c3)N,Asp
CHEMBL3649416,CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccc(cc4Cl)N5CCOCC5)C(=O)C(=O)NC6CC6,Cys
CHEMBL3649404,CCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(Cl)cc3)S(=O)(=O)c4ccccc4Cl,Cys
CHEMBL2048040,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC4CCC4)c3)[C@@H]2O)c1,Asp
CHEMBL3678073,CC(C)[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)[C@H](CC(=O)O)NC(=O)OCc3ccccc3)C(=O)N[C@@H](CC(=O)O)\C=C\S(=O)(=O)C,Cys
CHEMBL3649379,CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C2(CC2)c3ccc(I)cc3)S(=O)(=O)c4ccccc4Cl)C(=O)C(=O)NC5CC5,Cys
CHEMBL1086235,CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC2CCCCC2)NC(=O)c3cccc(c3)[N+](=O)[O-],Cys
CHEMBL1085727,CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC2CCCCC2)NC(=O)c3cc(Cl)ccc3[N+](=O)[O-],Cys
CHEMBL1085968,CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC2CCCCC2)NC(=O)c3ccc(Cl)c(NC(=O)OC(C)(C)C)c3,Cys
CHEMBL3127069,CN1C(=N[C@@]2([C@H]3COCC[C@@H]3Cc4ccc(cc24)c5cccnc5F)C1=O)N,Asp
CHEMBL1790996,CC[C@@H](C)[C@H](NC(=O)c1ccccc1)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C=O,Cys
CHEMBL1095430,COc1cc2N=C(N)N3Cc2cc1Oc4cccc(CCN(C5CCCCC5)C(=O)CC[C@H]3C6CCCCC6)c4,Asp
CHEMBL31438,FC(F)(C(=O)NCCN1CCOCC1)C(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC=C)NC(=O)[C@@H](NS(=O)(=O)N3CCOCC3)C(=O)c4ccccc4,Asp
CHEMBL322463,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N2CCC(CC2)OCOC)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)C[C@@H](C(C)C)C(=O)NCCC\N=C(\NC)/NC#N,Asp
CHEMBL2181880,CO[C@H](C)C(=O)N[C@@H](Cc1ccc2OCOc2c1)[C@H](O)CN[C@H]3CC4(CCC4)Oc5ncc(CC(C)(C)C)cc35,Asp
CHEMBL153018,O=C(N[C@@H](COCc1ccccc1)C#N)[C@H](CC2CCCCC2)NC(=O)c3occc3,Cys
CHEMBL150358,CC(C)(NC(=O)[C@H](CC1CCCCC1)NC(=O)N2CCOCC2)C#N,Cys
CHEMBL56982,CCCCCCOC(=O)C(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N2CCOCC2)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)[C@H](O)CC(C)C,Asp
CHEMBL3133253,FC[C@@H]1CCCN1S(=O)(=O)c2ccc3N(Cc4ccc(Br)cc4)C(=O)C(=O)c3c2,Cys
CHEMBL291240,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC2CS(=O)(=O)c3ccccc23)C(=O)N[C@@H](CC4CCCCC4)[C@@H](O)CC(=O)NCCCC(=O)O,Asp
CHEMBL3142234,CSC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C,Asp
CHEMBL1165545,CCNc1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc3cccc(c3)C(F)(F)F)N4CCCCS4(=O)=O,Asp
CHEMBL3127074,C[C@]12CCOC[C@@H]1[C@]3(COC(=N3)N)c4cc(ccc4O2)c5cncc(F)c5,Asp
CHEMBL3127097,NC1=N[C@]2(CS1)[C@@H]3COCC[C@H]3Oc4ccc(cc24)c5cncc(Cl)c5,Asp
CHEMBL3127071,C[C@]12CCOC[C@@H]1[C@]3(COC(=N3)N)c4cc(c(F)cc4O2)c5cncc(Cl)c5,Asp
CHEMBL3127105,CN1C(=N[C@@]2([C@H]3COCC[C@@H]3Oc4ccc(cc24)c5cc(F)cc(Cl)c5)C1=O)N,Asp
CHEMBL1270276,Fc1cccc(Oc2c(C(=O)N3CCNCC3)c4ccccc4n2c5ccccc5)c1,Asp
CHEMBL1270374,Cc1cccc(C)c1Oc2c(C(=O)N3CCNCC3)c4ccccc4n2c5ccccc5,Asp
CHEMBL1270375,Cc1ccc(F)cc1Oc2c(C(=O)N3CCNCC3)c4ccccc4n2c5ccccc5,Asp
CHEMBL1235802,O=C(N1CCNCC1)c2c(Cc3ccccc3)n(c4ccccc4)c5ccccc25,Asp
CHEMBL369566,CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5cc(C)ccc45)c6ccc(Br)cc6,Cys
CHEMBL360017,Cc1cc(ccc1Cl)c2nn(CC(O)CN3CCC(CC3)n4c(O)nc5ccccc45)c6CCN(Cc26)S(=O)(=O)C,Cys
CHEMBL1915990,CCCO[C@H]1CN[C@H](C1)[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc3ccccc3)N4CC[C@@](CC(C)C)(NC(=O)C)C4=O,Asp
CHEMBL183760,CC(C)[C@H](NC(=O)[C@H](O)c1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)CSCc2ccccc2,Cys
CHEMBL1097346,CCNc1cc(cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]3CN(CCN3)S(=O)(=O)c4cccc(C)c4)N(C)S(=O)(=O)C,Asp
CHEMBL2071097,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5CCOCc5s4,Cys
CHEMBL1807697,C[C@@H]1CC[C@H](NC(=O)[C@H](CCC2CCCC2)NC(=O)c3occc3)C(=O)CN1S(=O)(=O)c4ccccn4,Cys
CHEMBL1818070,COCCCC[C@](O)([C@H]1CN(CCO1)C(=O)[C@H]2C[C@@H](N)[C@@H](O)C2)c3cccc(Cl)c3c4cccc(c4)C(C)C,Asp
CHEMBL2019055,CC(C)C[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Asp
CHEMBL278602,C\N=C(/S)\NCC#CCC(NC(=O)C(Cc1cccc2ccccc12)Cc3cccc4ccccc34)C(=O)NC(CC5CCCCC5)[C@@H](O)CC(=O)N6CCOC(CCN)C6,Asp
CHEMBL22506,CC(=O)NCC#CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N2CCOCC2)C(=O)NC(CC3CCCCC3)[C@@H](O)CC(=O)N4CCOC(CCN)C4,Asp
CHEMBL22858,NCCC1CN(CCO1)C(=O)C[C@H](O)C(CC2CCCCC2)NC(=O)C(CC#CCNC=O)NC(=O)C(Cc3cccc4ccccc34)Cc5cccc6ccccc56,Asp
CHEMBL3142187,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C(C)C)C(=O)NCc3ccccn3,Asp
CHEMBL2349472,CN1C(=NC2(CC(C)(C)Sc3ccc(cc23)c4cc(F)cc(Cl)c4)C1=O)N,Asp
CHEMBL420633,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)CS(=O)(=O)CC(=O)NC4CCN(Cc5ccccc5)CC4,Asp
CHEMBL3142171,CC[C@H](C)[C@H](NC(=O)CC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1N=CC=N1)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)NCc3ccccn3,Asp
CHEMBL23501,CC(C)(C)OC(=O)NCC#CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N2CCOCC2)C(=O)NC(CC3CCCCC3)[C@@H](O)CC(=O)N4CCOC(CCN)C4,Asp
CHEMBL2349619,COc1ccc(F)c(c1)c2ccc3OC(C)(C)CC4(N=C(N)N(C)C4=O)c3c2,Asp
CHEMBL2349612,CN1C(=NC2(CC(C)(C)Oc3ccc(cc23)c4cccc(Cl)c4)C1=O)N,Asp
CHEMBL341531,CCC(CO)CC(O)C(CC1CCCCC1)NC(=O)C(Cc2csc(N)n2)NC(=O)C(Cc3ccccc3)NS(=O)(=O)N4CCOCC4,Asp
CHEMBL140436,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc2cscn2)NC(=O)[C@H](Cc3ccccc3)CS(=O)(=O)C4CN(C)C4,Asp
CHEMBL151970,CC(C)C[C@@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)OCc3ccccc3)C=O,Cys
CHEMBL2391779,COc1cccc(CNC(=O)N2Sc3ccccc3C2=O)c1,Cys
CHEMBL2407494,O[C@H](CNCc1cccc(c1)C(F)(F)F)[C@H](Cc2ccccc2)NC(=O)C3=CN(C4CCCC4)C(=O)C(=C3)N5CCCC5=O,Asp
CHEMBL386972,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc4c[nH]cn4)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc5c[nH]cn5)C(=O)O,Asp
CHEMBL344689,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)N2CCN(C)CC2)Cc3ccccc3,Asp
CHEMBL126115,CC(C)(C)CC(=O)NCCOC(=O)NC(Cc1ccccc1)C(=O)N[C@H]2COC(=O)CCC[C@H](CN3CCOCC3)OC(=O)[C@H](O)[C@H](CC4CCCCC4)NC2=O,Asp
CHEMBL1256493,CC(=O)NCCCc1ccccc1c2ccc(C(CN)Cc3ccc(OCCOc4c(Cl)cc(C)cc4Cl)cc3)c(C)c2,Asp
CHEMBL1761531,COCCCc1cc(CN(C2CC2)C(=O)[C@H]3CNCC[C@@H]3c4ccc(OCCOc5c(Cl)cc(C)cc5Cl)cc4)cc(OCC(C)(C)C(=O)O)c1,Asp
CHEMBL1761534,CCC(CC)(CCOc1cc(CCCOC)cc(CN(C2CC2)C(=O)[C@H]3CNCC[C@@H]3c4ccc(OCCOc5c(Cl)cc(C)cc5Cl)cc4)c1)C(=O)O,Asp
CHEMBL561802,O=C(NCC#N)[C@H](Cc1cccc(c1)c2cn[nH]c2)NC(=O)c3ccccc3,Cys
CHEMBL3143480,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc2c[nH]cn2)N(C)C(=O)[C@H](Cc3ccccc3)NC(=O)CC(C)(C)N)C(C)C)C(=O)NCc4ccccn4,Asp
CHEMBL118686,CCCCC(NC(=O)[C@H](Cc1ccccc1)OC(=O)N2CCC(N)CC2)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)CCSc4ccccn4,Asp
CHEMBL3350015,CCOC(NC(=O)C(Cc1cccc2ccccc12)Cc3cccc4ccccc34)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NC[C@@H](C)CC,Asp
CHEMBL405140,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)CSCC(=O)NC4CN5CCC4CC5,Asp
CHEMBL439774,CC(C)CC([S+]([O-])C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)C(=O)NCCN4CCOCC4,Asp
CHEMBL2164689,FC(F)(F)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,Cys
CHEMBL2178717,CN1C(=N)N[C@]2(CN(C[C@H]2C1=O)c3ncccn3)c4cc(cs4)c5cccc(c5)C#N,Asp
CHEMBL2171985,Cc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,Cys
CHEMBL2181903,COCC(=O)N[C@@H](Cc1cc(ccc1F)c2nccs2)[C@H](O)CN[C@H]3CC4(CCC4)Oc5ncc(CC(C)(C)C)cc35,Asp
CHEMBL419508,OC1OC(=O)C[C@@H]1NC(=O)[C@@H]2CCC[C@@H]3CCC[C@H](NC(=O)OCc4ccccc4)C(=O)N23,Cys
CHEMBL2205016,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](N[C@@H]([C@@H](NC(=O)c3cnccn3)C4CCCCC4)C(F)(F)F)C(C)(C)C)C(=O)C(=O)NC5CC5,Cys
CHEMBL2371845,CC[C@H](C)[C@H](NC(=O)[C@H](CCCc1ccccc1)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]4CCCN4C(=O)[C@H](Cc5cn(C=O)c6ccccc56)NC(=O)[C@@H]7CCCN7)C(=O)N[C@@H](Cc8cn(C=O)c9ccccc89)C(=O)N,Asp
CHEMBL3671343,Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CCN3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N,Cys
CHEMBL2181913,CCO[C@H](C)C(=O)N[C@@H](Cc1cccc(c1)c2nccs2)[C@H](O)CN[C@H]3CC4(CCC4)Oc5ncc(CC(C)(C)C)cc35,Asp
CHEMBL2180037,CC#Cc1cncc(c1)c2cccc(c2)C3(N=C(C)C(=N3)N)C4CC4,Asp
CHEMBL2312666,NC(=O)C(=O)N1CCc2c(C1)c(nn2CCCN3CCSCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CNCc6ccc(Cl)cc6)cc5,Cys
CHEMBL2171987,COc1cccc(c1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,Cys
CHEMBL2181827,CC(C)(C)Cc1cnc2OC3(CCC3)C[C@H](NC[C@@H](O)[C@H](Cc4ccc5OCOc5c4)NC(=O)c6cccnc6)c2c1,Asp
CHEMBL122124,CC(C)C[C@H](CO)[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(CCCC=C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C,Asp
CHEMBL177914,Oc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3)C=O)cc1,Cys
CHEMBL2164680,C[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,Cys
CHEMBL2152908,NC1=N[C@]2(CO1)[C@H]3C[C@H](COC3Oc4ccc(cc24)c5cncc(Cl)c5)OCC6CC6,Asp
CHEMBL2181917,C[C@@H](O)C(=O)N[C@@H](Cc1cccc(c1)c2nccs2)[C@H](O)CN[C@H]3CC4(CCC4)Oc5ncc(CC(C)(C)C)cc35,Asp
CHEMBL2335179,Clc1ccc(cc1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,Cys
CHEMBL3680880,C[C@@]1(N=C(N)OC[C@@H]1F)c2cc(NC(=O)c3[nH]ncc3Cl)ccc2F,Asp
CHEMBL2171994,CS(=O)(=O)c1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,Cys
CHEMBL2048049,CC(C)Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(c3)C(C)(C)C)[C@H]2O)cc(F)c1N,Asp
CHEMBL550673,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)CN(C(C)C)C(=O)c1ccc(Br)c(OCCCOC)c1,Asp
CHEMBL2349467,CN1C(=N[C@@]2(CC(C)(C)Oc3ccc(cc23)c4cncc(Cl)c4)C1=O)N,Asp
CHEMBL539467,CO\N=C(\C)/c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3)C(=O)NC(C)c4ccc(F)cc4,Asp
CHEMBL541739,CCCO\N=C(\C)/c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc3cccc(OC)c3)N(c4ccccc4)S(=O)(=O)C,Asp
CHEMBL1910310,Cc1onc(Cn2cc(CN(C3CC3)C(=O)[C@H]4CNCC[C@]4(O)c5ccc(F)c(F)c5)c6c(F)cccc26)c1,Asp
CHEMBL496224,CCOCCCO[C@H]([C@@H]1CCCN(C1)C(=O)N[C@H](CN)CC2CCCCC2)c3cccc(Cl)c3,Asp
CHEMBL497624,CCOCCCO[C@H]([C@@H]1CCCN(C1)C(=O)N[C@H](CNC)CC2CCCCC2)c3cccc(Cl)c3,Asp
CHEMBL496615,CCOCCCC[C@](O)([C@@H]1CCCN(C1)C(=O)N[C@H](CNC)CC2CCCCC2)c3ccccc3,Asp
CHEMBL496821,CNC[C@H](CC1CCCCC1)NC(=O)N2CCC[C@H](C2)[C@@](O)(CCCCOC)c3ccccc3Cl,Asp
CHEMBL496042,CCNC[C@H](CC1CCCCC1)NC(=O)N2CCC[C@H](C2)[C@@](O)(CCCCOC)c3cccc(Cl)c3,Asp
CHEMBL519217,COCCCC[C@](O)([C@@H]1CCCN(C1)C(=O)N[C@H](CNCC(F)(F)F)CC2CCCCC2)c3cccc(Cl)c3,Asp
CHEMBL2163586,FC(F)(F)c1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,Cys
CHEMBL1818048,COCCCC[C@](O)([C@@H]1CCCN(C1)C(=O)[C@H]2C[C@@H](N)[C@H](O)C2)c3ccccc3Oc4ccccc4C,Asp
CHEMBL2164687,Clc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,Cys
CHEMBL204666,CC(C)C[C@H](NC(=O)OC(C)(C)C)[13CH]=O,Cys
CHEMBL2322208,Cc1ccc(cc1)S(=O)(=O)N[C@H]2CNC[C@H](C2)C(=O)NCC3c4ccccc4Oc5ccccc35,Asp
CHEMBL144812,CCC[C@@H](OP(=O)(CCCc1ccccc1)OCC)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)C3CC3,Asp
CHEMBL1825181,Cc1ccc(F)c(C)c1Oc2c(C(=O)N3CCNCC3)c4ccncc4n2c5ccccc5,Asp
CHEMBL1818059,COCCCC[C@](O)([C@@H]1CCCN(C1)C(=O)[C@H]2C[C@@H](N)[C@@H](O)C2)c3cccc(F)c3c4cccc(Cl)c4,Asp
CHEMBL345338,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C=O,Cys
CHEMBL329220,CC[C@@H](O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(=O)OC)NC(=O)[C@H](Cc2ccccc2)NS(=O)(=O)N3CCOCC3,Asp
CHEMBL1818049,COCCCC[C@](O)([C@@H]1CCCN(C1)C(=O)[C@H]2C[C@@H](N)[C@@H](O)C2)c3cccc(F)c3Oc4ccccc4C,Asp
CHEMBL1258353,CC(C)c1csc(c1)C2(CCCCC2)NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(=O)C,Asp
CHEMBL304669,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc2ccc(OC3CCCCC3)cc2,Cys
CHEMBL3360045,Cc1ccc(CCC(=O)N2Sc3ccccc3C2=O)cc1,Cys
CHEMBL3360047,COc1cccc(CCC(=O)N2Sc3ccccc3C2=O)c1,Cys
CHEMBL262385,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC=C)C(=O)N[C@@H](CC2CCCCC2)C(=O)C(F)(F)C(=O)NCCN3CCOCC3,Asp
CHEMBL3318937,COCCCn1cc(CN(C2CC2)C(=O)[C@H]3CNC[C@H](C3)C(=O)N[C@H](CCO)c4ccccc4)c5ccccc15,Asp
CHEMBL1098669,CC(C)C[C@H](NC(=O)[C@H](CC#N)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c2ccccn2)C(C)C)C(=O)N,Asp
CHEMBL3142178,CC[C@H](C)[C@H](NC(=O)C(F)(F)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC2N=CC=N2)NC(=O)[C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)C(=O)NCc4ccccn4,Asp
CHEMBL1807652,C[C@@H]1CC[C@H](NC(=O)[C@H](CC2(C)CCCCC2)NC(=O)c3occc3)C(=O)CN1S(=O)(=O)c4ccccn4,Cys
CHEMBL38551,CCCc1nc(cn2c(CC(=O)NC(CC3CCCCC3)C(=O)C(F)(F)C(=O)NCC(C)CC)nnc12)c4cccnc4,Asp
CHEMBL1807695,C[C@@H]1CC[C@H](NC(=O)[C@@H](CC2(C)CCCC2)NC(=O)c3occc3)C(=O)CN1S(=O)(=O)c4ccccn4,Cys
CHEMBL3233635,O=C(Nc1ccc(cc1)c2ccccn2)N3Sc4ccccc4C3=O,Cys
CHEMBL126047,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)N[C@H]2COC(=O)CCCCOC(=O)[C@H](O)[C@H](CC3CCCCC3)NC2=O,Asp
CHEMBL3143428,CC[C@H](C)[C@H](NC(=O)[C@@H](NC[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]3(C)CCCN3C(=O)OC(C)(C)C)C(C)C)C(=O)NCc4ccccn4,Asp
CHEMBL2419039,CC[C@@H](NC(=O)[C@@H]1CNC[C@@H](C1)N2CC(=O)N(CC2(C)C)c3ccccc3Cl)c4ccc(Cl)cc4.OC(=O)\C=C\C(=O)O,Asp
CHEMBL333234,CC(C)(C)CC1CCCC(=O)OC[C@H](NC(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)C(=O)O1,Asp
CHEMBL3897200,Cl.Cl.CCCCN(C1CCCNC1)C(=O)c2cnc(nc2NCc3occc3)C(C)(C)C,Asp
CHEMBL3973683,Cl.Cl.CCN(C1CCCNC1)C(=O)c2cnc(nc2NCc3occc3)C(C)(C)C,Asp
CHEMBL335338,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cn2cccn2)NC(=O)[C@@H](CC(=O)N(C)CCc3ccccn3)Cc4ccccc4,Asp
CHEMBL249157,N#Cc1ncc2cc(Cc3ccccc3)n(C4CCCCC4)c2n1,Cys
CHEMBL399842,CC(C)(C)Cn1c(Cc2ccc(NS(=O)(=O)CC(F)(F)F)cc2)cc3cnc(nc13)C#N,Cys
CHEMBL398719,CN1CCN(Cc2ccc(Cc3cc4cnc(nc4n3C5CCCCC5)C#N)cc2)CC1,Cys
CHEMBL3917575,CN1C(=O)C(F)(F)c2ccc(cc12)c3ccc(C[C@H](NC(=O)[C@@H]4CNCCCO4)C#N)cc3,Cys
CHEMBL1683174,COC[C@@H]1CCCN1S(=O)(=O)c2ccc3N(Cc4cn(nn4)c5ccc(cc5)c6ccccc6)C(=O)C(=O)c3c2,Cys
CHEMBL1683178,COC[C@@H]1CCCN1S(=O)(=O)c2ccc3N(Cc4cn(nn4)c5ccc6OCCOc6c5)C(=O)C(=O)c3c2,Cys
CHEMBL2371841,CC[C@H](C)[C@H](NC(=O)[C@H](CCCc1ccccc1)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@H](Cc3cn(C=O)c4ccccc34)NC(=O)[C@@H]5CCCN5)C(=O)N[C@@H](Cc6ccccc6)C(=O)N,Asp
CHEMBL2419040,CC(C)C[C@@H](NC(=O)[C@@H]1CNC[C@@H](C1)N2CC(=O)N(CC2(C)C)c3ccccc3Cl)c4ccc(F)cn4.OC(=O)\C=C\C(=O)O,Asp
CHEMBL151679,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc2ccccc2)C=O,Cys
CHEMBL3264272,NC(=O)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)OCc2ccc(cc2)c3ccccc3)C#N,Cys
CHEMBL3264274,Cc1ccc(cc1)c2ccc(COC(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(=O)N)C#N)cc2,Cys
CHEMBL1256490,CN(C)C(=O)CCc1ccccc1c2ccc(C(CN)Cc3ccc(OCCOc4c(Cl)cc(C)cc4Cl)cc3)c(C)c2,Asp
CHEMBL305692,CC(C)CC(NCCCC(=O)O)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NC(=O)C(Cc2cccnc2)c3nnc4c(CC(C)C)nc(cn34)c5ccccc5,Asp
CHEMBL3264277,CC(C)c1ccc(cc1)c2ccc(COC(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(=O)N)C#N)cc2,Cys
